년월일,연도,월,연월,지역,광역지자체,광역지자체코드,시군구,인원
24-May,2024,5,202405,인천시 연수구,인천시,12,연수구,31
24-May,2024,5,202405,인천시 옹진군,인천시,12,옹진군,9
24-May,2024,5,202405,인천시 중구,인천시,12,중구,13
24-May,2024,5,202405,전남 강진군,전남,13,강진군,105
24-May,2024,5,202405,전남 고흥군,전남,13,고흥군,158
24-May,2024,5,202405,전남 곡성군,전남,13,곡성군,42
24-May,2024,5,202405,전남 광양시,전남,13,광양시,176
24-May,2024,5,202405,전남 구례군,전남,13,구례군,70
24-May,2024,5,202405,전남 나주시,전남,13,나주시,225
24-May,2024,5,202405,전남 담양군,전남,13,담양군,70
24-May,2024,5,202405,전남 목포시,전남,13,목포시,795
24-May,2024,5,202405,전남 무안군,전남,13,무안군,188
24-May,2024,5,202405,전남 보성군,전남,13,보성군,96
24-May,2024,5,202405,전남 순천시,전남,13,순천시,955
24-May,2024,5,202405,전남 신안군,전남,13,신안군,25
24-May,2024,5,202405,전남 여수시,전남,13,여수시,588
24-May,2024,5,202405,전남 영광군,전남,13,영광군,168
24-May,2024,5,202405,전남 영암군,전남,13,영암군,67
24-May,2024,5,202405,전남 완도군,전남,13,완도군,77
24-May,2024,5,202405,전남 장성군,전남,13,장성군,47
24-May,2024,5,202405,전남 장흥군,전남,13,장흥군,106
24-May,2024,5,202405,전남 진도군,전남,13,진도군,59
24-May,2024,5,202405,전남 함평군,전남,13,함평군,37
24-May,2024,5,202405,전남 해남군,전남,13,해남군,315
24-May,2024,5,202405,전남 화순군,전남,13,화순군,128
24-May,2024,5,202405,전북 고창군,전북,14,고창군,119
24-May,2024,5,202405,전북 군산시,전북,14,군산시,727
24-May,2024,5,202405,전북 김제시,전북,14,김제시,148
24-May,2024,5,202405,전북 남원시,전북,14,남원시,162
24-May,2024,5,202405,전북 무주군,전북,14,무주군,17
24-May,2024,5,202405,전북 부안군,전북,14,부안군,84
24-May,2024,5,202405,전북 순창군,전북,14,순창군,28
24-May,2024,5,202405,전북 완주군,전북,14,완주군,82
24-May,2024,5,202405,전북 익산시,전북,14,익산시,588
24-May,2024,5,202405,전북 임실군,전북,14,임실군,18
24-May,2024,5,202405,전북 장수군,전북,14,장수군,21
24-May,2024,5,202405,전북 전주시,전북,14,전주시,2609
24-May,2024,5,202405,전북 정읍시,전북,14,정읍시,230
24-May,2024,5,202405,전북 진안군,전북,14,진안군,49
24-May,2024,5,202405,제주도 서귀포시,제주도,15,서귀포시,225
24-May,2024,5,202405,제주도 제주시,제주도,15,제주시,829
24-May,2024,5,202405,충남 계룡시,충남,16,계룡시,97
24-May,2024,5,202405,충남 공주시,충남,16,공주시,188
24-May,2024,5,202405,충남 금산군,충남,16,금산군,87
24-May,2024,5,202405,충남 논산시,충남,16,논산시,359
24-May,2024,5,202405,충남 당진시,충남,16,당진시,162
24-May,2024,5,202405,충남 보령시,충남,16,보령시,184
24-May,2024,5,202405,충남 부여군,충남,16,부여군,70
24-May,2024,5,202405,충남 서산시,충남,16,서산시,278
24-May,2024,5,202405,충남 서천군,충남,16,서천군,100
24-May,2024,5,202405,충남 아산시,충남,16,아산시,515
24-May,2024,5,202405,충남 예산군,충남,16,예산군,85
24-May,2024,5,202405,충남 천안시,충남,16,천안시,478
24-May,2024,5,202405,충남 청양군,충남,16,청양군,49
24-May,2024,5,202405,충남 태안군,충남,16,태안군,141
24-May,2024,5,202405,충남 홍성군,충남,16,홍성군,301
24-May,2024,5,202405,충북 괴산군,충북,17,괴산군,71
24-May,2024,5,202405,충북 보은군,충북,17,보은군,61
24-May,2024,5,202405,충북 영동군,충북,17,영동군,83
24-May,2024,5,202405,충북 옥천군,충북,17,옥천군,83
24-May,2024,5,202405,충북 음성군,충북,17,음성군,59
24-May,2024,5,202405,충북 제천시,충북,17,제천시,336
24-May,2024,5,202405,충북 증평군,충북,17,증평군,15
24-May,2024,5,202405,충북 진천군,충북,17,진천군,80
24-May,2024,5,202405,충북 청주시,충북,17,청주시,1062
24-May,2024,5,202405,충북 충주시,충북,17,충주시,346
24-Jun,2024,6,202406,강원도 강릉시,강원도,1,강릉시,689
24-Jun,2024,6,202406,강원도 고성군,강원도,1,고성군,39
24-Jun,2024,6,202406,강원도 동해시,강원도,1,동해시,210
24-Jun,2024,6,202406,강원도 삼척시,강원도,1,삼척시,105
24-Jun,2024,6,202406,강원도 속초시,강원도,1,속초시,190
24-Jun,2024,6,202406,강원도 양구군,강원도,1,양구군,23
24-Jun,2024,6,202406,강원도 양양군,강원도,1,양양군,58
24-Jun,2024,6,202406,강원도 영월군,강원도,1,영월군,101
24-Jun,2024,6,202406,강원도 원주시,강원도,1,원주시,1149
24-Jun,2024,6,202406,강원도 인제군,강원도,1,인제군,20
24-Jun,2024,6,202406,강원도 정선군,강원도,1,정선군,43
24-Jun,2024,6,202406,강원도 철원군,강원도,1,철원군,142
24-Jun,2024,6,202406,강원도 춘천시,강원도,1,춘천시,944
24-Jun,2024,6,202406,강원도 태백시,강원도,1,태백시,89
24-Jun,2024,6,202406,강원도 평창군,강원도,1,평창군,21
24-Jun,2024,6,202406,강원도 홍천군,강원도,1,홍천군,119
24-Jun,2024,6,202406,강원도 화천군,강원도,1,화천군,21
24-Jun,2024,6,202406,강원도 횡성군,강원도,1,횡성군,82
24-Jun,2024,6,202406,경기도 가평군,경기도,2,가평군,46
24-Jun,2024,6,202406,경기도 고양시,경기도,2,고양시,1875
24-Jun,2024,6,202406,경기도 과천시,경기도,2,과천시,35
24-Jun,2024,6,202406,경기도 광명시,경기도,2,광명시,1415
24-Jun,2024,6,202406,경기도 광주시,경기도,2,광주시,211
24-Jun,2024,6,202406,경기도 구리시,경기도,2,구리시,241
24-Jun,2024,6,202406,경기도 군포시,경기도,2,군포시,454
24-Jun,2024,6,202406,경기도 김포시,경기도,2,김포시,758
24-Jun,2024,6,202406,경기도 남양주시,경기도,2,남양주시,384
24-Jun,2024,6,202406,경기도 동두천시,경기도,2,동두천시,37
24-Jun,2024,6,202406,경기도 부천시,경기도,2,부천시,694
24-Jun,2024,6,202406,경기도 성남시,경기도,2,성남시,486
24-Jun,2024,6,202406,경기도 수원시,경기도,2,수원시,1601
24-Jun,2024,6,202406,경기도 시흥시,경기도,2,시흥시,415
24-Jun,2024,6,202406,경기도 안산시,경기도,2,안산시,390
24-Jun,2024,6,202406,경기도 안성시,경기도,2,안성시,179
24-Jun,2024,6,202406,경기도 안양시,경기도,2,안양시,1224
24-Jun,2024,6,202406,경기도 양주시,경기도,2,양주시,76
24-Jun,2024,6,202406,경기도 양평군,경기도,2,양평군,189
24-Jun,2024,6,202406,경기도 여주시,경기도,2,여주시,165
24-Jun,2024,6,202406,경기도 연천군,경기도,2,연천군,76
24-Jun,2024,6,202406,경기도 용인시,경기도,2,용인시,879
24-Jun,2024,6,202406,경기도 의왕시,경기도,2,의왕시,86
24-Jun,2024,6,202406,경기도 의정부시,경기도,2,의정부시,1088
24-Jun,2024,6,202406,경기도 이천시,경기도,2,이천시,174
24-Jun,2024,6,202406,경기도 파주시,경기도,2,파주시,372
24-Jun,2024,6,202406,경기도 평택시,경기도,2,평택시,512
24-Jun,2024,6,202406,경기도 포천시,경기도,2,포천시,191
24-Jun,2024,6,202406,경기도 하남시,경기도,2,하남시,227
24-Jun,2024,6,202406,경기도 화성시,경기도,2,화성시,271
24-Jun,2024,6,202406,경남 거제시,경남,3,거제시,294
24-Jun,2024,6,202406,경남 거창군,경남,3,거창군,134
24-Jun,2024,6,202406,경남 고성군,경남,3,고성군,109
24-Jun,2024,6,202406,경남 김해시,경남,3,김해시,687
24-Jun,2024,6,202406,경남 남해군,경남,3,남해군,73
24-Jun,2024,6,202406,경남 밀양시,경남,3,밀양시,310
24-Jun,2024,6,202406,경남 사천시,경남,3,사천시,43
24-Jun,2024,6,202406,경남 산청군,경남,3,산청군,27
24-Jun,2024,6,202406,경남 양산시,경남,3,양산시,182
24-Jun,2024,6,202406,경남 의령군,경남,3,의령군,56
24-Jun,2024,6,202406,경남 진주시,경남,3,진주시,843
24-Jun,2024,6,202406,경남 창녕군,경남,3,창녕군,90
24-Jun,2024,6,202406,경남 창원시,경남,3,창원시,2523
24-Jun,2024,6,202406,경남 통영시,경남,3,통영시,200
24-Jun,2024,6,202406,경남 하동군,경남,3,하동군,82
24-Jun,2024,6,202406,경남 함안군,경남,3,함안군,93
24-Jun,2024,6,202406,경남 함양군,경남,3,함양군,9
24-Jun,2024,6,202406,경남 합천군,경남,3,합천군,66
24-Jun,2024,6,202406,경북 경산시,경북,4,경산시,810
24-Jun,2024,6,202406,경북 경주시,경북,4,경주시,557
24-Jun,2024,6,202406,경북 고령군,경북,4,고령군,56
24-Jun,2024,6,202406,경북 구미시,경북,4,구미시,586
24-Jun,2024,6,202406,경북 김천시,경북,4,김천시,322
24-Jun,2024,6,202406,경북 문경시,경북,4,문경시,183
24-Jun,2024,6,202406,경북 봉화군,경북,4,봉화군,38
24-Jun,2024,6,202406,경북 상주시,경북,4,상주시,298
24-Jun,2024,6,202406,경북 성주군,경북,4,성주군,62
24-Jun,2024,6,202406,경북 안동시,경북,4,안동시,510
24-Jun,2024,6,202406,경북 영덕군,경북,4,영덕군,67
24-Jun,2024,6,202406,경북 영양군,경북,4,영양군,14
24-Jun,2024,6,202406,경북 영주시,경북,4,영주시,191
24-Jun,2024,6,202406,경북 영천시,경북,4,영천시,216
24-Jun,2024,6,202406,경북 예천군,경북,4,예천군,62
24-Jun,2024,6,202406,경북 울릉군,경북,4,울릉군,15
24-Jun,2024,6,202406,경북 울진군,경북,4,울진군,63
24-Jun,2024,6,202406,경북 의성군,경북,4,의성군,127
24-Jun,2024,6,202406,경북 청도군,경북,4,청도군,77
24-Jun,2024,6,202406,경북 청송군,경북,4,청송군,55
24-Jun,2024,6,202406,경북 칠곡군,경북,4,칠곡군,68
24-Jun,2024,6,202406,경북 포항시,경북,4,포항시,1127
24-Jun,2024,6,202406,광주시 광산구,광주시,5,광산구,50
24-Jun,2024,6,202406,광주시 남구,광주시,5,남구,73
24-Jun,2024,6,202406,광주시 동구,광주시,5,동구,32
24-Jun,2024,6,202406,광주시 북구,광주시,5,북구,24
24-Jun,2024,6,202406,광주시 서구,광주시,5,서구,92
24-Jun,2024,6,202406,대구시 남구,대구시,6,남구,10
24-Jun,2024,6,202406,대구시 달서구,대구시,6,달서구,55
24-Jun,2024,6,202406,대구시 달성군,대구시,6,달성군,60
24-Jun,2024,6,202406,대구시 동구,대구시,6,동구,360
24-Jun,2024,6,202406,대구시 북구,대구시,6,북구,152
24-Jun,2024,6,202406,대구시 서구,대구시,6,서구,35
24-Jun,2024,6,202406,대구시 수성구,대구시,6,수성구,78
24-Jun,2024,6,202406,대전시 대덕구,대전시,7,대덕구,30
24-Jun,2024,6,202406,대전시 동구,대전시,7,동구,82
24-Jun,2024,6,202406,대전시 서구,대전시,7,서구,131
24-Jun,2024,6,202406,대전시 유성구,대전시,7,유성구,122
24-Jun,2024,6,202406,대전시 중구,대전시,7,중구,50
24-Jun,2024,6,202406,부산시 강서구,부산시,8,강서구,19
24-Jun,2024,6,202406,부산시 금정구,부산시,8,금정구,1069
24-Jun,2024,6,202406,부산시 기장군,부산시,8,기장군,394
24-Jun,2024,6,202406,부산시 남구,부산시,8,남구,660
24-Jun,2024,6,202406,부산시 동구,부산시,8,동구,48
24-Jun,2024,6,202406,부산시 동래구,부산시,8,동래구,440
24-Jun,2024,6,202406,부산시 부산진구,부산시,8,부산진구,202
24-Jun,2024,6,202406,부산시 북구,부산시,8,북구,610
24-Jun,2024,6,202406,부산시 사상구,부산시,8,사상구,61
24-Jun,2024,6,202406,부산시 사하구,부산시,8,사하구,492
24-Jun,2024,6,202406,부산시 서구,부산시,8,서구,73
24-Jun,2024,6,202406,부산시 수영구,부산시,8,수영구,270
24-Jun,2024,6,202406,부산시 연제구,부산시,8,연제구,92
24-Jun,2024,6,202406,부산시 영도구,부산시,8,영도구,428
24-Jun,2024,6,202406,부산시 중구,부산시,8,중구,283
24-Jun,2024,6,202406,부산시 진구,부산시,8,진구,522
24-Jun,2024,6,202406,부산시 해운대구,부산시,8,해운대구,268
24-Jun,2024,6,202406,서울시 강남구,서울시,9,강남구,568
24-Jun,2024,6,202406,서울시 강동구,서울시,9,강동구,299
24-Jun,2024,6,202406,서울시 강북구,서울시,9,강북구,343
24-Jun,2024,6,202406,서울시 강서구,서울시,9,강서구,402
24-Jun,2024,6,202406,서울시 관악구,서울시,9,관악구,123
24-Jun,2024,6,202406,서울시 광진구,서울시,9,광진구,193
24-Jun,2024,6,202406,서울시 구로구,서울시,9,구로구,383
24-Jun,2024,6,202406,서울시 금천구,서울시,9,금천구,160
24-Jun,2024,6,202406,서울시 노원구,서울시,9,노원구,990
24-Jun,2024,6,202406,서울시 도봉구,서울시,9,도봉구,647
24-Jun,2024,6,202406,서울시 동대문구,서울시,9,동대문구,466
24-Jun,2024,6,202406,서울시 동작구,서울시,9,동작구,141
24-Jun,2024,6,202406,서울시 마포구,서울시,9,마포구,158
24-Jun,2024,6,202406,서울시 서대문구,서울시,9,서대문구,163
24-Jun,2024,6,202406,서울시 서초구,서울시,9,서초구,173
24-Jun,2024,6,202406,서울시 성동구,서울시,9,성동구,265
24-Jun,2024,6,202406,서울시 성북구,서울시,9,성북구,321
24-Jun,2024,6,202406,서울시 송파구,서울시,9,송파구,388
24-Jun,2024,6,202406,서울시 양천구,서울시,9,양천구,467
24-Jun,2024,6,202406,서울시 영등포구,서울시,9,영등포구,849
24-Jun,2024,6,202406,서울시 용산구,서울시,9,용산구,81
24-Jun,2024,6,202406,서울시 은평구,서울시,9,은평구,288
24-Jun,2024,6,202406,서울시 종로구,서울시,9,종로구,2272
24-Jun,2024,6,202406,서울시 중구,서울시,9,중구,153
24-Jun,2024,6,202406,서울시 중랑구,서울시,9,중랑구,431
24-Jun,2024,6,202406,세종 세종시,세종,10,세종시,101
24-Jun,2024,6,202406,울산시 남구,울산시,11,남구,1703
24-Jun,2024,6,202406,울산시 동구,울산시,11,동구,94
24-Jun,2024,6,202406,울산시 북구,울산시,11,북구,339
24-Jun,2024,6,202406,울산시 울주군,울산시,11,울주군,302
24-Jun,2024,6,202406,울산시 중구,울산시,11,중구,171
24-Jun,2024,6,202406,인천시 강화군,인천시,12,강화군,130
24-Jun,2024,6,202406,인천시 계양구,인천시,12,계양구,463
24-Jun,2024,6,202406,인천시 남동구,인천시,12,남동구,103
24-Jun,2024,6,202406,인천시 동구,인천시,12,동구,669
24-Jun,2024,6,202406,인천시 미추홀구,인천시,12,미추홀구,658
24-Jun,2024,6,202406,인천시 부평구,인천시,12,부평구,764
24-Jun,2024,6,202406,인천시 서구,인천시,12,서구,11
24-Jun,2024,6,202406,인천시 연수구,인천시,12,연수구,27
24-Jun,2024,6,202406,인천시 옹진군,인천시,12,옹진군,15
24-Jun,2024,6,202406,인천시 중구,인천시,12,중구,11
24-Jun,2024,6,202406,전남 강진군,전남,13,강진군,112
24-Jun,2024,6,202406,전남 고흥군,전남,13,고흥군,155
24-Jun,2024,6,202406,전남 곡성군,전남,13,곡성군,19
24-Jun,2024,6,202406,전남 광양시,전남,13,광양시,163
24-Jun,2024,6,202406,전남 구례군,전남,13,구례군,74
24-Jun,2024,6,202406,전남 나주시,전남,13,나주시,237
24-Jun,2024,6,202406,전남 담양군,전남,13,담양군,73
24-Jun,2024,6,202406,전남 목포시,전남,13,목포시,667
24-Jun,2024,6,202406,전남 무안군,전남,13,무안군,178
24-Jun,2024,6,202406,전남 보성군,전남,13,보성군,91
24-Jun,2024,6,202406,전남 순천시,전남,13,순천시,993
24-Jun,2024,6,202406,전남 신안군,전남,13,신안군,26
24-Jun,2024,6,202406,전남 여수시,전남,13,여수시,554
24-Jun,2024,6,202406,전남 영광군,전남,13,영광군,167
24-Jun,2024,6,202406,전남 영암군,전남,13,영암군,67
24-Jun,2024,6,202406,전남 완도군,전남,13,완도군,80
24-Jun,2024,6,202406,전남 장성군,전남,13,장성군,44
24-Jun,2024,6,202406,전남 장흥군,전남,13,장흥군,86
24-Jun,2024,6,202406,전남 진도군,전남,13,진도군,49
24-Jun,2024,6,202406,전남 함평군,전남,13,함평군,41
24-Jun,2024,6,202406,전남 해남군,전남,13,해남군,263
24-Jun,2024,6,202406,전남 화순군,전남,13,화순군,110
24-Jun,2024,6,202406,전북 고창군,전북,14,고창군,97
24-Jun,2024,6,202406,전북 군산시,전북,14,군산시,795
24-Jun,2024,6,202406,전북 김제시,전북,14,김제시,145
24-Jun,2024,6,202406,전북 남원시,전북,14,남원시,160
24-Jun,2024,6,202406,전북 무주군,전북,14,무주군,37
24-Jun,2024,6,202406,전북 부안군,전북,14,부안군,80
24-Jun,2024,6,202406,전북 순창군,전북,14,순창군,26
24-Jun,2024,6,202406,전북 완주군,전북,14,완주군,81
24-Jun,2024,6,202406,전북 익산시,전북,14,익산시,580
24-Jun,2024,6,202406,전북 임실군,전북,14,임실군,19
24-Jun,2024,6,202406,전북 장수군,전북,14,장수군,18
24-Jun,2024,6,202406,전북 전주시,전북,14,전주시,1940
24-Jun,2024,6,202406,전북 정읍시,전북,14,정읍시,219
24-Jun,2024,6,202406,전북 진안군,전북,14,진안군,57
24-Jun,2024,6,202406,제주도 서귀포시,제주도,15,서귀포시,231
24-Jun,2024,6,202406,제주도 제주시,제주도,15,제주시,875
24-Jun,2024,6,202406,충남 공주시,충남,16,공주시,148
24-Jun,2024,6,202406,충남 금산군,충남,16,금산군,80
24-Jun,2024,6,202406,충남 논산시,충남,16,논산시,329
24-Jun,2024,6,202406,충남 당진시,충남,16,당진시,111
24-Jun,2024,6,202406,충남 보령시,충남,16,보령시,47
24-Jun,2024,6,202406,충남 부여군,충남,16,부여군,3
24-Jun,2024,6,202406,충남 서산시,충남,16,서산시,268
24-Jun,2024,6,202406,충남 서천군,충남,16,서천군,101
24-Jun,2024,6,202406,충남 아산시,충남,16,아산시,53
24-Jun,2024,6,202406,충남 예산군,충남,16,예산군,101
